,,0
activity_medium_minutes,activity_rest_minutes,-0.11424287440378306
activity_medium_minutes,activity_score,0.3080484252180849
activity_medium_minutes,activity_score_meet_daily_targets,0.18150460411266106
activity_medium_minutes,activity_score_move_every_hour,0.20227053393990646
activity_medium_minutes,activity_score_stay_active,0.2568219862285064
activity_medium_minutes,activity_score_training_frequency,0.35311300905074816
activity_medium_minutes,activity_score_training_volume,0.5224729356805088
activity_medium_minutes,activity_steps,0.9200722243984846
activity_medium_minutes,activity_target_calories,0.10547066014269232
activity_medium_minutes,activity_target_km,0.12047212849748826
activity_medium_minutes,activity_target_miles,0.12047212849748826
activity_medium_minutes,activity_to_target_km,-0.823155605496947
activity_medium_minutes,activity_to_target_miles,-0.823155605496947
activity_medium_minutes,activity_total,0.8236315970165252
activity_medium_minutes,sleep_hr_average,0.1184050855030146
activity_medium_minutes,sleep_period_id,-0.18148703567950897
activity_medium_minutes,readiness_period_id,-0.18148703567950897
activity_medium_minutes,readiness_score_recovery_index,-0.143009024235387
activity_medium_minutes,readiness_score_resting_hr,-0.10642519065329842
activity_medium_minutes,readiness_score_sleep_balance,0.10383113518321607
activity_medium_minutes,liveness,0.1198154754316334
activity_met_min_high,activity_average_met,0.5463914319698406
activity_met_min_high,activity_cal_active,0.57925540061392
activity_met_min_high,activity_cal_total_kcal,0.5595542429208081
activity_met_min_high,activity_daily_movement,0.5537035044369436
activity_met_min_high,activity_high_minutes,0.9859845015724922
activity_met_min_high,activity_inactive_minutes,-0.12660970550560768
activity_met_min_high,activity_inactivity_alerts,-0.15897958164728884
activity_met_min_high,activity_low_minutes,0.406827305363364
activity_met_min_high,activity_medium_minutes,0.5672821750166768
activity_met_min_high,activity_met_min_high,1.0
activity_met_min_high,activity_met_min_inactive,0.17212085088139542
activity_met_min_high,activity_met_min_low,0.40420370573768855
activity_met_min_high,activity_met_min_medium,0.5587889993601729
activity_met_min_high,activity_non_wear_minutes,-0.11301153801253898
activity_met_min_high,activity_rest_minutes,-0.10008208076005153
activity_met_min_high,activity_score_move_every_hour,0.15897958164728884
activity_met_min_high,activity_score_stay_active,0.15839957813482672
activity_met_min_high,activity_score_training_frequency,0.19972607673428874
activity_met_min_high,activity_score_training_volume,0.28632041932982805
activity_met_min_high,activity_steps,0.515613907832659
activity_met_min_high,activity_to_target_km,-0.5036556901733893
activity_met_min_high,activity_to_target_miles,-0.5036556901733893
activity_met_min_high,activity_total,0.4740330758872525
activity_met_min_high,readiness_score_activity_balance,0.10451295801693328
activity_met_min_inactive,productive_activity_duration,0.10401328803086213
activity_met_min_inactive,activity_average_met,0.36374129007531153
activity_met_min_inactive,activity_cal_active,0.26338276985758186
activity_met_min_inactive,activity_cal_total_kcal,0.35439246465117374
activity_met_min_inactive,activity_daily_movement,0.22889989403871083
activity_met_min_inactive,activity_high_minutes,0.17861629066967585
activity_met_min_inactive,activity_inactive_minutes,0.38188904271813445
activity_met_min_inactive,activity_low_minutes,0.34169976834195476
activity_met_min_inactive,activity_medium_minutes,0.207355446472472
activity_met_min_inactive,activity_met_min_high,0.17212085088139542
activity_met_min_inactive,activity_met_min_inactive,1.0
activity_met_min_inactive,activity_met_min_low,0.2354784913628533
activity_met_min_inactive,activity_met_min_medium,0.2158101799819024
activity_met_min_inactive,activity_non_wear_minutes,-0.26425936456513427
activity_met_min_inactive,activity_rest_minutes,-0.2619850333558562
activity_met_min_inactive,activity_score,-0.12615292756918406
activity_met_min_inactive,activity_score_stay_active,-0.3250264042628888
activity_met_min_inactive,activity_steps,0.2533049404473705
activity_met_min_inactive,activity_to_target_km,-0.2133697035790685
activity_met_min_inactive,activity_to_target_miles,-0.2133697035790685
activity_met_min_inactive,activity_total,0.3320896625008705
activity_met_min_inactive,sleep_bedtime_end_delta,-0.19376697169704887
activity_met_min_inactive,sleep_bedtime_start_delta,-0.1919341547474546
activity_met_min_inactive,sleep_breath_average,0.13043902106080987
activity_met_min_inactive,sleep_midpoint_at_delta,-0.20137310260589478
activity_met_min_inactive,sleep_score_alignment,0.15979864246872502
activity_met_min_inactive,sleep_score_efficiency,0.10658730979493206
activity_met_min_inactive,sleep_timezone,-0.1316181336434747
activity_met_min_inactive,readiness_score_activity_balance,0.11723422042707589
activity_met_min_inactive,readiness_score_resting_hr,-0.11453693840441802
activity_met_min_inactive,mode,0.1037338360165196
activity_met_min_low,activity_average_met,0.916811638866415
activity_met_min_low,activity_cal_active,0.9325295195753098
activity_met_min_low,activity_cal_total_kcal,0.9291406481915306
activity_met_min_low,activity_daily_movement,0.9411544777742719
activity_met_min_low,activity_high_minutes,0.414393394365532
activity_met_min_low,activity_inactive_minutes,-0.3046439360979976
activity_met_min_low,activity_inactivity_alerts,-0.34863818162786875
activity_met_min_low,activity_low_minutes,0.9692351231690319
activity_met_min_low,activity_medium_minutes,0.7732823920483778
activity_met_min_low,activity_met_min_high,0.40420370573768855
activity_met_min_low,activity_met_min_inactive,0.2354784913628533
activity_met_min_low,activity_met_min_low,1.0
activity_met_min_low,activity_met_min_medium,0.766926482482023
activity_met_min_low,activity_non_wear_minutes,-0.2775156784417973
activity_met_min_low,activity_score,0.3966746308912058
activity_met_min_low,activity_score_meet_daily_targets,0.2547813243227212
activity_met_min_low,activity_score_move_every_hour,0.34863818162786875
activity_met_min_low,activity_score_stay_active,0.35857466279610883
activity_met_min_low,activity_score_training_frequency,0.2646510664042587
activity_met_min_low,activity_score_training_volume,0.3594104545877771
activity_met_min_low,activity_steps,0.9472078858113595
activity_met_min_low,activity_timezone,0.19453452613297864
activity_met_min_low,activity_to_target_km,-0.885428341412727
activity_met_min_low,activity_to_target_miles,-0.885428341412727
activity_met_min_low,activity_total,0.9712455000131094
activity_met_min_low,sleep_bedtime_end_delta,0.13152261250282338
activity_met_min_low,sleep_bedtime_start_delta,0.1643138904359003
activity_met_min_low,sleep_deep_seconds,-0.10892864908156902
activity_met_min_low,sleep_hr_average,0.27400155856626285
activity_met_min_low,sleep_hr_lowest,0.1891711081117806
activity_met_min_low,sleep_midpoint_at_delta,0.20726645777891647
